,A,2019-12-03,,,,,,646206,Komagataeibacter maltaceti,P,983663,txid1203393,OR,
,A,2019-12-03,,,,,,646207,Komagataeibacter kakiaceti,P,983665,txid943261,OR,
,A,2019-12-03,,,,,,646208,Komagataeibacter intermedius,P,983667,txid66229,OR,
,A,2019-12-03,,,,,,646209,Komagataeibacter hansenii,P,983670,txid436,OR,
,A,2019-12-03,,,,,,646210,Komagataeibacter europaeus,P,983675,txid33995,OR,
,A,2019-12-03,,,,,,646211,Komagataeibacter cocois,P,983678,txid1747507,OR,
,A,2019-12-03,,,,,,646212,Koinonema pervagatum,P,983679,txid2023218,OR,
,A,2019-12-03,,,,,,646213,Kofleria flava,P,983680,txid694315,OR,
,A,2019-12-03,,,,,,641523,Paraburkholderia phytofirmans,P,977784,txid261302,OR,
,A,2019-12-03,,,,,,641524,Paraburkholderia phymatum,P,977786,txid148447,OR,
,A,2019-12-03,,,,,,641525,Paraburkholderia phosphatilytica,P,977788,txid2282883,OR,
,A,2019-12-03,,,,,,641521,Paraburkholderia rhizosphaerae,P,977781,txid480658,OR,
,A,2019-12-03,,,,,,641522,Paraburkholderia piptadeniae,P,977783,txid1701573,OR,
,A,2019-12-03,,,,,,641526,Paraburkholderia phenoliruptrix,P,977789,txid252970,OR,
,A,2019-12-03,,,,,,641527,Paraburkholderia phenazinium,P,977791,txid60549,OR,
,A,2019-12-03,,,,,,641528,Paraburkholderia peleae,P,977794,txid561122,OR,
,A,2019-12-03,,,,,,641529,Paraburkholderia paradisi,P,977795,txid1081790,OR,
,A,2019-12-03,,,,,,641530,Paraburkholderia panacihumi,P,977796,txid2008447,OR,
,A,2019-12-03,,,,,,641531,Paraburkholderia pallidirosea,P,977797,txid1752142,OR,
,A,2019-12-03,,,,,,641532,Paraburkholderia oxyphila,P,977798,txid614212,OR,
,A,2019-12-03,,,,,,641533,Paraburkholderia nodosa,P,977800,txid392320,OR,
,A,2019-12-03,,,,,,641534,Paraburkholderia monticola,P,977802,txid1399968,OR,
,A,2019-12-03,,,,,,641535,Paraburkholderia mimosarum,P,977804,txid312026,OR,
,A,2019-12-03,,,,,,641536,Paraburkholderia metrosideri,P,977806,txid580937,OR,
,A,2019-12-03,,,,,,641537,Paraburkholderia metalliresistens,P,977807,txid1398664,OR,
,A,2019-12-03,,,,,,641538,Paraburkholderia megapolitana,P,977809,txid420953,OR,
,A,2019-12-03,,,,,,641539,Paraburkholderia kururiensis subsp. thiooxydans,P,977811,txid445708,OR,
,A,2019-12-03,,,,,,641540,Paraburkholderia kururiensis subsp. kururiensis,P,977813,txid89498,OR,
,A,2019-12-03,,,,,,641541,Paraburkholderia kururiensis,P,977814,txid984307,OR,
,A,2019-12-03,,,,,,645095,Lactobacillus delbrueckii subsp. delbrueckii,P,982302,txid83684,OR,
,A,2019-12-03,,,,,,645096,Lactobacillus curvatus,P,982303,txid28038,OR,
,A,2019-12-03,,,,,,645097,Lactobacillus curtus,P,982305,txid1746200,OR,
,A,2019-12-03,,,,,,645098,Lactobacillus curieae,P,982306,txid1138822,OR,
,A,2019-12-03,,,,,,645099,Lactobacillus crustorum,P,982307,txid392416,OR,
,A,2019-12-03,,,,,,645100,Lactobacillus coryniformis subsp. torquens,P,982308,txid115542,OR,
,A,2019-12-03,,,,,,645101,Lactobacillus coryniformis subsp. coryniformis,P,982310,txid115541,OR,
,A,2019-12-03,,,,,,645102,Lactobacillus coryniformis,P,982311,txid1610,OR,
,A,2019-12-03,,,,,,645103,Lactobacillus concavus,P,982312,txid287844,OR,
,A,2019-12-03,,,,,,645104,Lactobacillus composti,P,982313,txid398555,OR,
,A,2019-12-03,,,,,,645105,Lactobacillus collinoides,P,982314,txid33960,OR,
,A,2019-12-03,,,,,,645106,Lactobacillus colini,P,982315,txid1819254,OR,
,A,2019-12-03,,,,,,645107,Lactobacillus coleohominis,P,982316,txid181675,OR,
,A,2019-12-03,,,,,,645108,Lactobacillus chiayiensis,P,982317,txid2100821,OR,
,A,2019-12-03,,,,,,645109,Lactobacillus ceti,P,982318,txid395085,OR,
,A,2019-12-03,,,,,,645110,Lactobacillus cerevisiae,P,982319,txid1704076,OR,
,A,2019-12-03,,,,,,645111,Lactobacillus caviae,P,982320,txid1769424,OR,
,A,2019-12-03,,,,,,645112,Lactobacillus catenefornis,P,982321,txid1122144,OR,
,A,2019-12-03,,,,,,645113,Lactobacillus capillatus,P,982322,txid480931,OR,
,A,2019-12-03,,,,,,645114,Lactobacillus camelliae,P,982323,txid381742,OR,
,A,2019-12-03,,,,,,645115,Lactobacillus cacaonum,P,982324,txid483012,OR,
,A,2019-12-03,,,,,,645116,Lactobacillus buchneri,P,982325,txid1581,OR,
,A,2019-12-03,,,,,,645117,Lactobacillus brevisimilis,P,982329,txid220674,OR,
,A,2019-12-03,,,,,,645118,Lactobacillus brevis subsp. gravesensis,P,982330,txid585196,OR,
,A,2019-12-03,,,,,,645119,Lactobacillus brevis subsp. coagulans,P,982331,txid1332839,OR,
,A,2019-12-03,,,,,,645120,Lactobacillus brantae,P,982333,txid943673,OR,
,A,2019-12-03,,,,,,645121,Lactobacillus bombicola,P,982334,txid1505723,OR,
,A,2019-12-03,,,,,,645122,Photobacterium carnosum,P,982335,txid2023717,OR,
,A,2019-12-03,,,,,,645123,Photobacterium atrarenae,P,982336,txid865757,OR,
,A,2019-12-03,,,,,,645124,Photobacterium aquimaris,P,982337,txid512643,OR,
,A,2019-12-03,,,,,,645125,Photobacterium aquae,P,982338,txid1195763,OR,
,A,2019-12-03,,,,,,645126,Photobacterium aplysiae,P,982339,txid299462,OR,
,A,2019-12-03,,,,,,645127,Photobacterium aphoticum,P,982340,txid754436,OR,
,A,2019-12-03,,,,,,645128,Photobacterium angustum,P,982341,txid661,OR,
,A,2019-12-03,,,,,,642053,Lysinibacillus fluoroglycofenilyticus,P,978550,txid1239396,OR,
,A,2019-12-03,,,,,,642054,Lysinibacillus endophyticus,P,978551,txid1978490,OR,
,A,2019-12-03,,,,,,642055,Lysinibacillus cresolivorans,P,978552,txid479077,OR,
,A,2019-12-03,,,,,,642056,Lysinibacillus contaminans,P,978553,txid1293441,OR,
,A,2019-12-03,,,,,,642057,Lysinibacillus composti,P,978554,txid720633,OR,
,A,2019-12-03,,,,,,642058,Lysinibacillus chungkukjangi,P,978555,txid1202712,OR,
,A,2019-12-03,,,,,,642059,Lysinibacillus boronitolerans,P,978556,txid309788,OR,
,A,2019-12-03,,,,,,642060,Lysinibacillus alkalisoli,P,978557,txid1911548,OR,
,A,2019-12-03,,,,,,642061,Lysinibacillus alkaliphilus,P,978558,txid1450019,OR,
,A,2019-12-03,,,,,,642062,Lysinibacillus acetophenoni,P,978559,txid614649,OR,
,A,2019-12-03,,,,,,642063,Lyngbya taylorii,P,978560,txid402402,OR,
,A,2019-12-03,,,,,,642064,Lyngbya sordida,P,978561,txid748015,OR,
,A,2019-12-03,,,,,,642065,Lyngbya semiplena,P,978563,txid207923,OR,
,A,2019-12-03,,,,,,642066,Lyngbya salina,P,978564,txid1970151,OR,
,A,2019-12-03,,,,,,642951,Prochlorothrix scandica,P,979617,txid142979,OR,
,A,2019-12-03,,,,,,642952,Prochlorothrix hollandica,P,979618,txid1223,OR,
,A,2019-12-03,,,,,,642953,Prochloron didemni,P,979619,txid1216,OR,
,A,2019-12-03,,,,,,642954,Prochlorococcus marinus subsp. pastoris,P,979621,txid142479,OR,
,A,2019-12-03,,,,,,642955,Prochlorococcus marinus subsp. marinus,P,979622,txid142554,OR,
,A,2019-12-03,,,,,,642956,Prochlorococcus marinus,P,979623,txid1219,OR,
,A,2019-12-03,,,,,,644494,Novosphingobium rosa,P,981504,txid76978,OR,
,A,2019-12-03,,,,,,644495,Novosphingobium rhizosphaerae,P,981507,txid1551649,OR,
,A,2019-12-03,,,,,,644496,Novosphingobium resinovorum,P,981508,txid158500,OR,
,A,2019-12-03,,,,,,644497,Novosphingobium pokkalii,P,981511,txid1770194,OR,
,A,2019-12-03,,,,,,644498,Novosphingobium piscinae,P,981512,txid1507448,OR,
,A,2019-12-03,,,,,,644499,Novosphingobium pentaromativorans,P,981513,txid205844,OR,
,A,2019-12-03,,,,,,644500,Novosphingobium panipatense,P,981515,txid428991,OR,
,A,2019-12-03,,,,,,644501,Novosphingobium oryzae,P,981516,txid1522744,OR,
,A,2019-12-03,,,,,,644502,Novosphingobium nitrogenifigens,P,981517,txid378548,OR,
,A,2019-12-03,,,,,,644503,Novosphingobium naphthalenivorans,P,981518,txid273168,OR,
,A,2019-12-03,,,,,,644504,Novosphingobium naphthae,P,981519,txid1776118,OR,
,A,2019-12-03,,,,,,644505,Novosphingobium mathurense,P,981520,txid428990,OR,
,A,2019-12-03,,,,,,644506,Novosphingobium marinum,P,981521,txid1514948,OR,
,A,2019-12-03,,,,,,644507,Novosphingobium malaysiense,P,981522,txid1348853,OR,
,A,2019-12-03,,,,,,644508,Novosphingobium lubricantis,P,981523,txid2136109,OR,
,A,2019-12-03,,,,,,644509,Novosphingobium lotistagni,P,981524,txid1736684,OR,
,A,2019-12-03,,,,,,644510,Novosphingobium lindaniclasticum,P,981525,txid1329895,OR,
,A,2019-12-03,,,,,,644511,Novosphingobium lentum,P,981526,txid145287,OR,
,A,2019-12-03,,,,,,644512,Novosphingobium kunmingense,P,981527,txid1211806,OR,
,A,2019-12-03,,,,,,644513,Novosphingobium ipomoeae,P,981528,txid1610495,OR,
,A,2019-12-03,,,,,,644514,Novosphingobium indicum,P,981529,txid462949,OR,
,A,2019-12-03,,,,,,644515,Novosphingobium humi,P,981530,txid2282397,OR,
,A,2019-12-03,,,,,,644516,Novosphingobium hassiacum,P,981531,txid173676,OR,
,A,2019-12-03,,,,,,644517,Novosphingobium guangzhouense,P,981532,txid1850347,OR,
,A,2019-12-03,,,,,,644518,Novosphingobium gossypii,P,981533,txid1604774,OR,
,A,2019-12-03,,,,,,644519,Novosphingobium ginsenosidimutans,P,981534,txid1176536,OR,
,A,2019-12-03,,,,,,644520,Novosphingobium fuchskuhlense,P,981535,txid1117702,OR,
,A,2019-12-03,,,,,,644521,Novosphingobium fontis,P,981536,txid1737443,OR,
,A,2019-12-03,,,,,,644522,Novosphingobium fluoreni,P,981537,txid1391222,OR,
,A,2019-12-03,,,,,,644523,Novosphingobium flavum,P,981538,txid1778672,OR,
,A,2019-12-03,,,,,,644524,Novosphingobium endophyticum,P,981539,txid1955250,OR,
,A,2019-12-03,,,,,,644525,Novosphingobium colocasiae,P,981540,txid1256513,OR,
,A,2019-12-03,,,,,,644526,Novosphingobium clariflavum,P,981541,txid2029884,OR,
,A,2019-12-03,,,,,,644527,Novosphingobium chloroacetimidivorans,P,981542,txid1428314,OR,
,A,2019-12-03,,,,,,644528,Novosphingobium capsulatum,P,981543,txid13688,OR,
,A,2019-12-03,,,,,,644529,Novosphingobium bradum,P,981546,txid1737444,OR,
,A,2019-12-03,,,,,,644530,Novosphingobium barchaimii,P,981547,txid1420591,OR,
,A,2019-12-03,,,,,,644531,Novosphingobium arvoryzae,P,981548,txid1256514,OR,
,A,2019-12-03,,,,,,644532,Novosphingobium aromaticivorans,P,981549,txid48935,OR,
,A,2019-12-03,,,,,,644533,Novosphingobium arabidopsis,P,981552,txid1305696,OR,
,A,2019-12-03,,,,,,644534,Novosphingobium aquiterrae,P,981553,txid624388,OR,
,A,2019-12-03,,,,,,644535,Novosphingobium acidiphilum,P,981554,txid505248,OR,
,A,2019-12-03,,,,,,644536,Novispirillum itersonii subsp. nipponicum,P,981555,txid180198,OR,
,A,2019-12-03,,,,,,644537,Novispirillum itersonii subsp. itersonii,P,981558,txid180199,OR,
,A,2019-12-03,,,,,,644538,Novispirillum itersonii,P,981560,txid189,OR,
,A,2019-12-03,,,,,,645001,Methylomarinovum caldicuralii,P,982197,txid438856,OR,
,A,2019-12-03,,,,,,645002,Methylomagnum ishizawai,P,982198,txid1760988,OR,
,A,2019-12-03,,,,,,645003,Methyloligella solikamskensis,P,982199,txid1177756,OR,
,A,2019-12-03,,,,,,645004,Methyloligella halotolerans,P,982200,txid1177755,OR,
,A,2019-12-03,,,,,,645005,Methylohalomonas lacus,P,982201,txid398773,OR,
,A,2019-12-03,,,,,,645006,Methylohalobius crimeensis,P,982202,txid244365,OR,
,A,2019-12-03,,,,,,645007,Methyloglobulus morosus,P,982203,txid1410681,OR,
,A,2019-12-03,,,,,,645008,Methylogaea oryzae,P,982204,txid1295382,OR,
,A,2019-12-03,,,,,,645009,Methyloferula stellata,P,982205,txid876270,OR,
,A,2019-12-03,,,,,,645010,Methylocystis rosea,P,982206,txid173366,OR,
,A,2019-12-03,,,,,,645011,Methylocystis pyriformis,P,982207,txid29470,OR,
,A,2019-12-03,,,,,,645012,Methylocystis parvus,P,982208,txid134,OR,
,A,2019-12-03,,,,,,645013,Methylocystis minimus,P,982209,txid29469,OR,
,A,2019-12-03,,,,,,645014,Methylocystis methanolicus,P,982210,txid202206,OR,
,A,2019-12-03,,,,,,645015,Methylocystis hirsuta,P,982211,txid369798,OR,
,A,2019-12-03,,,,,,645016,Methylocystis heyeri,P,982212,txid391905,OR,
,A,2019-12-03,,,,,,645017,Methylocystis echinoides,P,982213,txid29468,OR,
,A,2019-12-03,,,,,,645018,Methylocystis bryophila,P,982214,txid655015,OR,
,A,2019-12-03,,,,,,645019,Methylocucumis oryzae,P,982215,txid1632867,OR,
,A,2019-12-03,,,,,,645020,Methylococcus thermophilus,P,982216,txid53405,OR,
,A,2019-12-03,,,,,,645021,Methylococcus mobilis,P,982217,txid944651,OR,
,A,2019-12-03,,,,,,645022,Methylocella tundrae,P,982218,txid227605,OR,
,A,2019-12-03,,,,,,642253,Paenibacillus susongensis,P,978782,txid1475022,OR,
,A,2019-12-03,,,,,,642254,Paenibacillus stellifer,P,978783,txid169760,OR,
,A,2019-12-03,,,,,,642255,Paenibacillus sputi,P,978784,txid646095,OR,
,A,2019-12-03,,,,,,642256,Paenibacillus spiritus,P,978785,txid2496557,OR,
,A,2019-12-03,,,,,,642257,Paenibacillus sophorae,P,978786,txid1333845,OR,
,A,2019-12-03,,,,,,642258,Paenibacillus sonchi,P,978787,txid373687,OR,
,A,2019-12-03,,,,,,640789,Thiospirillum jenense,P,976776,txid1653858,OR,
,A,2019-12-03,,,,,,640790,Thiospira winogradskyi,P,976781,txid1653872,OR,
,A,2019-12-03,,,,,,640791,Thiorhodovibrio winogradskyi,P,976782,txid77007,OR,
,A,2019-12-03,,,,,,640792,Thiorhodovibrio sibirica,P,976783,txid86341,OR,
,A,2019-12-03,,,,,,640793,Thiorhodospira sibirica,P,976784,txid154347,OR,
,A,2019-12-03,,,,,,640794,Thiorhodococcus pfennigii,P,976785,txid520717,OR,
,A,2019-12-03,,,,,,640795,Thiorhodococcus modestalkaliphilus,P,976786,txid527199,OR,
,A,2019-12-03,,,,,,640796,Thiorhodococcus minor,P,976787,txid57489,OR,
,A,2019-12-03,,,,,,640797,Streptomyces morookaense,P,976789,txid1970,OR,
,A,2019-12-03,,,,,,642996,Paenibacillus chinjuensis,P,979677,txid103815,OR,
,A,2019-12-03,,,,,,642997,Paenibacillus chinensis,P,979678,txid1670639,OR,
,A,2019-12-03,,,,,,642998,Paenibacillus chibensis,P,979679,txid59846,OR,
,A,2019-12-03,,,,,,642999,Paenibacillus chartarius,P,979680,txid747481,OR,
,A,2019-12-03,,,,,,643000,Paenibacillus cellulositrophicus,P,979681,txid562959,OR,
,A,2019-12-03,,,,,,643001,Paenibacillus cellulosilyticus,P,979682,txid375489,OR,
,A,2019-12-03,,,,,,643002,Paenibacillus cavernae,P,979683,txid1660197,OR,
,A,2019-12-03,,,,,,643003,Paenibacillus cathormii,P,979684,txid1539108,OR,
,A,2019-12-03,,,,,,643004,Paenibacillus catalpae,P,979685,txid1045775,OR,
,A,2019-12-03,,,,,,643005,Paenibacillus castaneae,P,979686,txid474957,OR,
,A,2019-12-03,,,,,,643006,Paenibacillus campinasensis,P,979687,txid66347,OR,
,A,2019-12-03,,,,,,643007,Paenibacillus camerounensis,P,979688,txid1243663,OR,
,A,2019-12-03,,,,,,643008,Paenibacillus camelliae,P,979689,txid512410,OR,
,A,2019-12-03,,,,,,643009,Paenibacillus caespitis,P,979690,txid446368,OR,
,A,2019-12-03,,,,,,643010,Paenibacillus bryophyllum,P,979691,txid1986536,OR,
,A,2019-12-03,,,,,,643011,Paenibacillus brassicae,P,979692,txid1126832,OR,
,A,2019-12-03,,,,,,643012,Paenibacillus brasilensis,P,979693,txid128574,OR,
,A,2019-12-03,,,,,,643013,Paenibacillus bovis,P,979694,txid1616788,OR,
,A,2019-12-03,,,,,,643014,Paenibacillus bouchesdurhonensis,P,979695,txid1870990,OR,
,A,2019-12-03,,,,,,643015,Paenibacillus borealis,P,979696,txid160799,OR,
,A,2019-12-03,,,,,,643016,Paenibacillus beijingensis,P,979697,txid1126833,OR,
,A,2019-12-03,,,,,,643017,Paenibacillus barengoltzii,P,979698,txid343517,OR,
,A,2019-12-03,,,,,,643018,Paenibacillus barcinonensis,P,979699,txid198119,OR,
,A,2019-12-03,,,,,,643019,Paenibacillus baekrokdamisoli,P,979700,txid1712516,OR,
,A,2019-12-03,,,,,,643020,Paenibacillus azotifigens,P,979701,txid2047734,OR,
,A,2019-12-03,,,,,,643021,Paenibacillus azoreducens,P,979702,txid116718,OR,
,A,2019-12-03,,,,,,643022,Paenibacillus aurantiacus,P,979703,txid1936118,OR,
,A,2019-12-03,,,,,,643023,Paenibacillus assamensis,P,979704,txid311244,OR,
,A,2019-12-03,,,,,,643024,Paenibacillus arcticus,P,979705,txid1682150,OR,
,A,2019-12-03,,,,,,643025,Paenibacillus arachidis,P,979706,txid1500780,OR,
,A,2019-12-03,,,,,,643026,Paenibacillus aquistagni,P,979707,txid1852522,OR,
,A,2019-12-03,,,,,,643027,Paenibacillus apis,P,979708,txid1792174,OR,
,A,2019-12-03,,,,,,643028,Paenibacillus apiarius,P,979709,txid46240,OR,
,A,2019-12-03,,,,,,643029,Paenibacillus apiaries,P,979711,txid1521263,OR,
,A,2019-12-03,,,,,,643030,Paenibacillus antibioticophila,P,979712,txid1274374,OR,
,A,2019-12-03,,,,,,643031,Paenibacillus antarcticus,P,979713,txid253703,OR,
,A,2019-12-03,,,,,,643032,Paenibacillus anaericanus,P,979714,txid170367,OR,
,A,2019-12-03,,,,,,643033,Paenibacillus amylolyticus,P,979716,txid1451,OR,
,A,2019-12-03,,,,,,646155,Massilia flava,P,983598,txid871742,OR,
,A,2019-12-03,,,,,,646156,Massilia eurypsychrophila,P,983599,txid1485217,OR,
,A,2019-12-03,,,,,,646157,Massilia dura,P,983600,txid321982,OR,
,A,2019-12-03,,,,,,646158,Massilia consociata,P,983601,txid760117,OR,
,A,2019-12-03,,,,,,646159,Massilia chloroacetimidivorans,P,983602,txid1822381,OR,
,A,2019-12-03,,,,,,646160,Massilia buxea,P,983603,txid1949069,OR,
,A,2019-12-03,,,,,,646161,Massilia brevitalea,P,983604,txid442526,OR,
,A,2019-12-03,,,,,,646162,Massilia aurea,P,983605,txid373040,OR,
,A,2019-12-03,,,,,,646163,Massilia arvi,P,983606,txid1536707,OR,
,A,2019-12-03,,,,,,646164,Massilia armeniaca,P,983607,txid2072590,OR,
,A,2019-12-03,,,,,,646165,Massilia alkalitolerans,P,983608,txid286638,OR,
,A,2019-12-03,,,,,,646166,Massilia albidiflava,P,983610,txid321983,OR,
,A,2019-12-03,,,,,,646167,Massilia agri,P,983611,txid1886785,OR,
,A,2019-12-03,,,,,,646168,Massilia agilis,P,983612,txid1811226,OR,
,A,2019-12-03,,,,,,646169,Massilia aerilata,P,983613,txid453817,OR,
,A,2019-12-03,,,,,,646170,Marvinbryantia formatexigens,P,983614,txid168384,OR,
,A,2019-12-03,,,,,,646171,Martelella suaedae,P,983616,txid1647648,OR,
,A,2019-12-03,,,,,,646172,Martelella radicis,P,983617,txid1397476,OR,
,A,2019-12-03,,,,,,646173,Martelella mediterranea,P,983618,txid293089,OR,
,A,2019-12-03,,,,,,646174,Martelella mangrovi,P,983619,txid1397477,OR,
,A,2019-12-03,,,,,,646175,Martelella limonii,P,983620,txid1647649,OR,
,A,2019-12-03,,,,,,646176,Martelella endophytica,P,983621,txid1486262,OR,
,A,2019-12-03,,,,,,646177,Marseillibacter massiliensis,P,983622,txid1852369,OR,
,A,2019-12-03,,,,,,646178,Marseilla massiliensis,P,983623,txid1841864,OR,
,A,2019-12-03,,,,,,646179,Marmoricola terrae,P,983624,txid1542736,OR,
,A,2019-12-03,,,,,,646180,Marmoricola solisilvae,P,983625,txid1542737,OR,
,A,2019-12-03,,,,,,646181,Marmoricola soli,P,983626,txid1692016,OR,
,A,2019-12-03,,,,,,646182,Marmoricola silvestris,P,983627,txid1645666,OR,
,A,2019-12-03,,,,,,646183,Marmoricola scoriae,P,983628,txid642780,OR,
,A,2019-12-03,,,,,,646184,Marmoricola pocheonensis,P,983629,txid661485,OR,
,A,2019-12-03,,,,,,646185,Marmoricola korecus,P,983631,txid642766,OR,
,A,2019-12-03,,,,,,646186,Marmoricola ginsengisoli,P,983632,txid661483,OR,
,A,2019-12-03,,,,,,646187,Marmoricola endophyticus,P,983633,txid2040280,OR,
,A,2019-12-03,,,,,,646188,Marmoricola bigeumensis,P,983634,txid433649,OR,
,A,2019-12-03,,,,,,646189,Marmoricola aurantiacus,P,983635,txid86796,OR,
,A,2019-12-03,,,,,,643109,Mobilisporobacter senegalensis,P,979820,txid1329262,OR,
,A,2019-12-03,,,,,,643110,Mobilicoccus pelagius,P,979821,txid746032,OR,
,A,2019-12-03,,,,,,643111,Mobilicoccus massiliensis,P,979822,txid1522310,OR,
,A,2019-12-03,,,,,,643112,Mobilicoccus caccae,P,979823,txid1859295,OR,
,A,2019-12-03,,,,,,643113,Mobilibacterium timonense,P,979824,txid1871012,OR,
,A,2019-12-03,,,,,,643114,Mobilibacterium massiliense,P,979825,txid1816679,OR,
,A,2019-12-03,,,,,,643115,Mizugakiibacter sediminis,P,979826,txid1475481,OR,
,A,2019-12-03,,,,,,643116,Mixta theicola,P,979827,txid1458355,OR,
,A,2019-12-03,,,,,,643117,Mixta intestinalis,P,979829,txid1615494,OR,
,A,2019-12-03,,,,,,643118,Mixta gaviniae,P,979831,txid665914,OR,
,A,2019-12-03,,,,,,643119,Mixta calida,P,979833,txid665913,OR,
,A,2019-12-03,,,,,,643120,Mitsuokella multacida,P,979835,txid52226,OR,
,A,2019-12-03,,,,,,643121,Mitsuokella jalaludinii,P,979838,txid187979,OR,
,A,2019-12-03,,,,,,643122,Mitsuaria noduli,P,979839,txid2052484,OR,
,A,2019-12-03,,,,,,643123,Mitsuaria chitosanitabida,P,979840,txid65048,OR,
,A,2019-12-03,,,,,,643124,Minwuia thermotolerans,P,979842,txid2056226,OR,
,A,2019-12-03,,,,,,643125,Minunostoc cylindricum,P,979843,txid2572877,OR,
,A,2019-12-03,,,,,,643126,Miniphocibacter massiliensis,P,979844,txid2041841,OR,
,A,2019-12-03,,,,,,643127,Miniimonas arenae,P,979845,txid676201,OR,
,A,2019-12-03,,,,,,643128,Minicystis rosea,P,979846,txid888845,OR,
,A,2019-12-03,,,,,,643129,Millisia brevis,P,979847,txid264148,OR,
,A,2019-12-03,,,,,,643130,Millionella massiliensis,P,979848,txid1871023,OR,
,A,2019-12-03,,,,,,643131,Microvirgula curvata,P,979849,txid1817962,OR,
,A,2019-12-03,,,,,,643132,Microvirgula aerodenitrificans,P,979850,txid57480,OR,
,A,2019-12-03,,,,,,643133,Microvirga zambiensis,P,979853,txid1402137,OR,
,A,2019-12-03,,,,,,643134,Microvirga vignae,P,979854,txid1225564,OR,
,A,2019-12-03,,,,,,643135,Microvirga subterranea,P,979855,txid186651,OR,
,A,2019-12-03,,,,,,643136,Microvirga soli,P,979856,txid1854496,OR,
,A,2019-12-03,,,,,,643137,Microvirga pakistanensis,P,979857,txid1682650,OR,
,A,2019-12-03,,,,,,643138,Microvirga ossetica,P,979858,txid1882682,OR,
,A,2019-12-03,,,,,,643139,Microvirga massiliensis,P,979859,txid1033741,OR,
,A,2019-12-03,,,,,,643140,Microvirga makkahensis,P,979860,txid1128670,OR,
,A,2019-12-03,,,,,,643141,Microvirga lupini,P,979861,txid420324,OR,
,A,2019-12-03,,,,,,643142,Microvirga lotononidis,P,979862,txid864069,OR,
,A,2019-12-03,,,,,,643143,Microvirga indica,P,979863,txid1708769,OR,
,A,2019-12-03,,,,,,643144,Microvirga guangxiensis,P,979864,txid549386,OR,
,A,2019-12-03,,,,,,643145,Microvirga flocculans,P,979865,txid217168,OR,
,A,2019-12-03,,,,,,643146,Microvirga arabica,P,979868,txid1128671,OR,
,A,2019-12-03,,,,,,643147,Microvirga aerophila,P,979869,txid670291,OR,
,A,2019-12-03,,,,,,643148,Microvirga aerilata,P,979870,txid670292,OR,
,A,2019-12-03,,,,,,640694,Quasibacillus thermotolerans,P,976655,txid1221996,OR,
,A,2019-12-03,,,,,,640695,Quadrisphaera oryzae,P,976657,txid2509661,OR,
,A,2019-12-03,,,,,,640696,Quadrisphaera granulorum,P,976658,txid317664,OR,
,A,2019-12-03,,,,,,640697,Qipengyuania sediminis,P,976659,txid1532023,OR,
,A,2019-12-03,,,,,,640698,Pyxidicoccus fallax,P,976660,txid394095,OR,
,A,2019-12-03,,,,,,640699,Pyruvatibacter mobilis,P,976662,txid1712261,OR,
,A,2019-12-03,,,,,,640700,Treponema refringens,P,976663,txid174922,OR,
,A,2019-12-03,,,,,,640701,Treponema rectale,P,976664,txid744512,OR,
,A,2019-12-03,,,,,,640702,Treponema putidum,P,976665,txid221027,OR,
,A,2019-12-03,,,,,,640703,Treponema primitia,P,976666,txid88058,OR,
,A,2019-12-03,,,,,,640704,Treponema porcinum,P,976667,txid261392,OR,
,A,2019-12-03,,,,,,640705,Treponema phagedenis subsp. vaccae,P,976668,txid409321,OR,
,A,2019-12-03,,,,,,640706,Treponema phagedenis,P,976670,txid162,OR,
,A,2019-12-03,,,,,,640707,Treponema pedis,P,976671,txid409322,OR,
,A,2019-12-03,,,,,,640708,Treponema pectinovorum,P,976672,txid164,OR,
,A,2019-12-03,,,,,,640709,Treponema parvum,P,976673,txid138851,OR,
,A,2019-12-03,,,,,,640710,Treponema paraluisleporis,P,976674,txid1285782,OR,
,A,2019-12-03,,,,,,640711,Treponema paraluiscuniculi,P,976675,txid53435,OR,
,A,2019-12-03,,,,,,640712,Treponema pallidum subsp. pertenue,P,976681,txid168,OR,
,A,2019-12-03,,,,,,640713,Treponema pallidum subsp. pallidum,P,976683,txid161,OR,
,A,2019-12-03,,,,,,640714,Treponema pallidum subsp. endemicum,P,976684,txid53436,OR,
,A,2019-12-03,,,,,,640715,Treponema minutum,P,976685,txid1653861,OR,
,A,2019-12-03,,,,,,640716,Treponema medium subsp. bovis,P,976686,txid409323,OR,
,A,2019-12-03,,,,,,640717,Treponema medium,P,976687,txid58231,OR,
,A,2019-12-03,,,,,,640718,Treponema maltophilum,P,976688,txid51160,OR,
,A,2019-12-03,,,,,,640719,Treponema lecithinolyticum,P,976689,txid53418,OR,
,A,2019-12-03,,,,,,640720,Treponema lecithinoclasticum,P,976690,txid85930,OR,
,A,2019-12-03,,,,,,640721,Treponema isoptericolens,P,976691,txid367456,OR,
,A,2019-12-03,,,,,,640722,Treponema calligyrum,P,976692,txid174923,OR,
,A,2019-12-03,,,,,,640723,Treponema caldarium,P,976693,txid215591,OR,
,A,2019-12-03,,,,,,640724,Treponema bryantii,P,976696,txid163,OR,
,A,2019-12-03,,,,,,640725,Treponema brennaborense,P,976697,txid81028,OR,
,A,2019-12-03,,,,,,642924,Propionibacterium humerusii,P,979587,txid1050843,OR,
